priority,qid,source,number,subject,basis,score,frequent_match_count,core_match_count,noise_flags,question_preview,status,verified_answer,review_note
C,2024-R1-Q81,2024-R1,81,유통정보,tentative,50,0,0,,유통업체에서 활용하는 간편결제 방식에 대한 설명으로 가장 옳은 것은?,pending,,
C,2024-R1-Q82,2024-R1,82,유통정보,tentative,50,0,0,,우리나라의 바코드(EAN-13) 인쇄에 대한 내용으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q84,2024-R1,84,유통정보,tentative,50,0,0,,유통정보혁명 시대에 있어서 유통업체에 요구되는 발전 전략으로 가장 옳지 않은 것은?,pending,,
C,2024-R1-Q85,2024-R1,85,유통정보,tentative,50,0,0,,아래 글상자의 괄호 안에 들어갈 용어로 가장 옳은 것은? - 온·오프라인에 관계없이 소비자가 이용가능한 모든 채널을 쇼핑의 창구로 유기적으로 연결하여 쇼핑에 불편이 없도록 채널을…,pending,,
C,2024-R1-Q86,2024-R1,86,유통정보,tentative,50,0,0,,QR(quick response)코드에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R1-Q90,2024-R1,90,유통정보,tentative,50,0,0,,유통업체에서 마케팅을 위해 활용하고 있는 증강현실 (augmented reality) 기술에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q1,2024-R2,1,유통물류일반,tentative,50,0,0,,아래 글상자 괄호 안에 알맞은 유통기관이 창출하는 가치를 순서대로 바르게 나열한 것은? - 사과를 산지로 직접 가서 구매하는 것이 아니라 집근처 편의점에서 구매하였다면 ( ㉠ )…,pending,,
C,2024-R2-Q4,2024-R2,4,유통물류일반,tentative,50,0,0,,아래 글상자 괄호 안에 알맞은 상품군별 유통기구를 순서 대로 바르게 나열한 것은? - ( ㉠ )은 대규모 생산과 소규모 소비를 하는 일반적인 소비용품인 공산품에 적합한 상품군별 …,pending,,
C,2024-R2-Q5,2024-R2,5,유통물류일반,tentative,50,0,0,,유통업이 산업전반에 가져오는 경제적 역할에 대한 설명 으로 옳지 않은 것은?,pending,,
C,2024-R2-Q6,2024-R2,6,유통물류일반,tentative,50,0,0,,유통업태의 발전에 관한 이론으로 옳은 것은?,pending,,
C,2024-R2-Q9,2024-R2,9,유통물류일반,tentative,50,0,0,,유통산업 구조변화 요인 중 하나인 유통정보시스템 설명 으로 옳지 않은 것은?,pending,,
C,2024-R2-Q10,2024-R2,10,유통물류일반,tentative,50,0,0,,유통산업 구조변화 요인과 관련된 소비자 욕구 및 행태적 변화 설명으로 옳지 않은 것은?,pending,,
C,2024-R2-Q14,2024-R2,14,유통물류일반,tentative,50,0,0,,"아래 글상자에서 공통적으로 설명하는 용어로 가장 옳은 것은? - 조직 내 개인성과의 타당성을 평가할 수 있는 일정한 양식의 관리시스템이다. - 승진, 추가훈련, 해고 등의 다양한…",pending,,
C,2024-R2-Q16,2024-R2,16,유통물류일반,tentative,50,0,0,,재무통제를 유효하게 하기 위한 필요 조건으로 옳지 않은 것은?,pending,,
C,2024-R2-Q18,2024-R2,18,유통물류일반,tentative,50,0,0,,물류합리화를 위한 표준화의 대상에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R2-Q19,2024-R2,19,유통물류일반,tentative,50,0,0,,아래 글상자의 사례에 해당되는 물류활동으로 가장 옳은 것은? A사는 배송 시 사용했던 포장재나 포장용기를 재활용하기 위해서 수거한다. 즉 과거에는 배송 후 공차(空車)로 복귀 했…,pending,,
C,2024-R2-Q23,2024-R2,23,유통물류일반,tentative,50,0,0,,물류채산분석에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q24,2024-R2,24,유통물류일반,tentative,50,0,0,,제품에 적합한 운송방식을 선택할 때 고려해야 할 요인들 중 직접적인 특징에 해당되는 것이 아닌 것은?,pending,,
C,2024-R2-Q25,2024-R2,25,유통물류일반,tentative,50,0,0,,"유통산업발전법(시행 2023.6.28., 법률 제19117호, 2022. 12.27., 타법개정) 상 상점가진흥조합에 대한 지원 내용 으로 옳지 않은 것은?",pending,,
C,2024-R2-Q26,2024-R2,26,상권분석,tentative,50,0,0,,넬슨의 입지선정 8원칙에 해당하지 않는 것은?,pending,,
C,2024-R2-Q29,2024-R2,29,상권분석,tentative,50,0,0,,프랜차이즈를 통한 출점이 가맹점(franchisee)인 소매점 에게 제공하는 이점으로서 가장 옳은 것은?,pending,,
C,2024-R2-Q31,2024-R2,31,상권분석,tentative,50,0,0,,상권의 특성은 상권의 유형에 따라 서로 다르게 나타난다. 주변환경을 중심으로 상권을 분류할 때 상권의 유형과 일반적인 상권특징에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R2-Q32,2024-R2,32,상권분석,tentative,50,0,0,,상권설정에 비교적 간편하게 응용할 수 있는 상권구획 모형인 티센다각형(Thiessen Polygon)에 대한 설명 중 옳지 않은 것은?,pending,,
C,2024-R2-Q33,2024-R2,33,상권분석,tentative,50,0,0,,공간계획 측면에서 여러 층으로 구성된 백화점의 매장별 위치에 관한 설명으로 가장 옳은 것은?,pending,,
C,2024-R2-Q36,2024-R2,36,상권분석,tentative,50,0,0,,"상점을 신축할 때는 용적률(容積率, Floor Area Ratio) 기준을 고려해야 한다. 용적률 산정에서 제외되는 면적이 아닌 것은?",pending,,
C,2024-R2-Q38,2024-R2,38,상권분석,tentative,50,0,0,,구체적인 입지조건을 평가하는 과정을 통해 점포의 입지 결정이 이루어진다. 점포의 입지조건에 대한 일반적 평가로 그 내용이 가장 옳은 것은?,pending,,
C,2024-R2-Q41,2024-R2,41,상권분석,tentative,50,0,0,,아래 글상자에서 설명하는 입지유형으로 가장 옳은 것은? - 도시 중심부보다 임대료가 저렴하고 가시성이 크다. - 고객 스스로 찾아올 수 있도록 서비스와 시설규모가 갖춰진 업종이 …,pending,,
C,2024-R2-Q45,2024-R2,45,상권분석,tentative,50,0,0,,쇼핑몰의 소매입지로서의 상대적 장점으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q48,2024-R2,48,유통마케팅,tentative,50,0,0,,소매업체의 경쟁 우위를 창출하는 요소로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q49,2024-R2,49,유통마케팅,tentative,50,0,0,,소셜 커머스의 한 유형으로서 관심 지역의 서비스 혹은 온라인 상의 상품 및 서비스를 일정인원 이상이 구입 하면 상품가격 할인폭이 높아지는 형태의 비즈니스 모델로 옳은 것은?,pending,,
C,2024-R2-Q50,2024-R2,50,유통마케팅,tentative,50,0,0,,지역경제통합의 유형 중 자유무역지역에 대한 설명으로 가장 옳은 것은?,pending,,
C,2024-R2-Q51,2024-R2,51,유통마케팅,tentative,50,0,0,,단 하나의 제품만을 출시하기보다는 여러 개의 제품들로 상품라인을 구성하는 전략의 타당성으로서 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q52,2024-R2,52,유통마케팅,tentative,50,0,0,,상품기획 과정에서 상품구색을 계획할 때 직접적으로 고려해야 할 요인으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q53,2024-R2,53,유통마케팅,tentative,50,0,0,,아래 글상자의 괄호 안에 들어갈 용어로 가장 옳은 것은? ( ㉠ ) - 구매자가 특정상품에 관하여 지불할 용의가 있는 최고 가격 ( ㉡ ) - 구매자들이 품질을 의심하지 않고 구…,pending,,
C,2024-R2-Q58,2024-R2,58,유통마케팅,tentative,50,0,0,,유통표준코드에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q60,2024-R2,60,유통마케팅,tentative,50,0,0,,아래 글상자에서 설명하는 로그분석을 위한 측정단위로 가장 옳은 것은? 사이트 내에서 일정 시간동안 있었던 지속적인 움직임을 하나의 단위로 정해 그 수를 측정한 것이다. 예를 들어…,pending,,
C,2024-R2-Q61,2024-R2,61,유통마케팅,tentative,50,0,0,,매장 환경 구성 및 관리에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q63,2024-R2,63,유통마케팅,tentative,50,0,0,,"아래 글상자에서 설명하는 기법으로 가장 옳은 것은? 마케터는 특정 소비자 세분시장에 초첨을 맞춰 해당 고객 들을 잘 이해할 수 있는 강력한 도구가 필요한데, 이를 위해 제품 디자…",pending,,
C,2024-R2-Q64,2024-R2,64,유통마케팅,tentative,50,0,0,,"아래 글상자에서 설명하는 용어로 가장 옳은 것은? 기업이 보유하고 있는 고객 데이터를 체계적으로 수집ㆍ 통합ㆍ가공ㆍ분석하여, 고객 만족도를 높이고, 고객 충성 도를 증진시키며, …",pending,,
C,2024-R2-Q69,2024-R2,69,유통마케팅,tentative,50,0,0,,상품에 표기되는 유통기한에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R2-Q72,2024-R2,72,유통정보,tentative,50,0,0,,아래 글상자의 괄호 안에 들어갈 정보기술로 가장 옳은 것은? - 유통업체 K사는 자체 개발한 데이터 수집ㆍ분석시스템 ‘데멍이’(데이터를 물어다 주는 멍멍이)를 통해 선발주 기술을…,pending,,
C,2024-R2-Q75,2024-R2,75,유통정보,tentative,50,0,0,,유통업체에서의 CRM 시스템 활용에 대한 설명으로 옳지 않은 것은?,pending,,
C,2024-R2-Q76,2024-R2,76,유통정보,tentative,50,0,0,,판매시점관리시스템에 대한 설명으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q80,2024-R2,80,유통정보,tentative,50,0,0,,EDI 도입에 따른 효과에 대한 내용으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q82,2024-R2,82,유통정보,tentative,50,0,0,,ERP시스템 구축을 위한 라이프사이클을 계획 → 패키지 선정 → 구현 → 유지보수로 구분할 경우 패키지 선정 단계에서 이루어지는 활동으로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q85,2024-R2,85,유통정보,tentative,50,0,0,,"아래 글상자 설명은 유통업체의 정보시스템 구현과 관련된 설명이다. 괄호 안에 들어갈 개념으로 가장 옳은 것은? - ( )은(는) 물리적인 하드웨어의 한계를 넘어, 가상 하드웨어 …",pending,,
C,2024-R2-Q87,2024-R2,87,유통정보,tentative,50,0,0,,인공지능이 비즈니스에서 필요한 이유로 가장 옳지 않은 것은?,pending,,
C,2024-R2-Q88,2024-R2,88,유통정보,tentative,50,0,0,,오늘날 유통업체에서는 클라우드 컴퓨팅 이용이 증가 하고 있다. 클라우드 컴퓨팅에서 제공하는 서비스 중에서 사용자가 소프트웨어를 개발할 수 있는 토대를 제공해 주는 서비스 모델로 …,pending,,
C,2024-R2-Q89,2024-R2,89,유통정보,tentative,50,0,0,,"기업들이 소셜 미디어 플랫폼에서 이루어지는 브랜드, 제품, 산업, 또는 특정 주제와 관련된 온라인 대화, 토론, 언급에 관심을 가지고 데이터 수집ㆍ분석을 통해 고객의 니즈를 파악…",pending,,
